"","Intercept","age_young_vs_old","Q1.00"
"ENSNFUG00015000698",0.120495046943208,2.08985269390133,-0.00477714783047698
"ENSNFUG00015000699",7.45586520081729,-0.265625337878491,-0.00126567784718977
"ENSNFUG00015000701",9.10599974048458,0.084282134715653,-0.000214023594473386
"ENSNFUG00015000703",6.27914689767703,-0.35232469639991,-0.000288649189401903
"ENSNFUG00015000706",4.86482713040806,-0.513690121019982,0.000137898220516583
"ENSNFUG00015000711",9.61496084755199,0.0850483824472567,-0.000664222626878056
"ENSNFUG00015000718",-0.117878528664037,2.60539078407875,-0.00830171910824737
"ENSNFUG00015000722",6.79421153025487,0.30027832264875,-0.000198295759832304
"ENSNFUG00015000724",1.46045257601847,0.0771729671507276,-0.00197463015850991
"ENSNFUG00015000728",-0.529699306645043,0.941635695175982,-0.00273094219673269
"ENSNFUG00015000729",1.80309486180247,0.591543019181459,-0.00122785438198047
"ENSNFUG00015000730",1.12057898703495,0.996396949283517,-0.00374114394228782
"ENSNFUG00015000732",1.25220773564252,0.253541564844056,-0.0014153741559916
"ENSNFUG00015000733",9.15952983082292,0.422003629411248,-0.000339206369810987
"ENSNFUG00015000734",-1.66706172025989,-0.698609385966473,0.00179700249126989
"ENSNFUG00015000735",0.7340213852585,-1.01676513449658,0.00220364279554084
"ENSNFUG00015000737",5.84274058287867,0.0504232301853045,-0.000137440482465997
"ENSNFUG00015000739",2.53086288868683,0.957852709372364,-0.00136431798568147
"ENSNFUG00015000740",3.41158278046413,0.10662595796455,-0.00148999042694853
"ENSNFUG00015000742",2.26780041525654,0.634534464996981,-0.00163295630213151
"ENSNFUG00015000745",7.73781065413978,0.507477572297301,-0.000213155470249894
"ENSNFUG00015000747",2.23959256047863,-0.451207521589957,0.00210547446988333
"ENSNFUG00015000751",-0.313541628737614,0.674423086369279,0.00215903568800221
"ENSNFUG00015000756",0.573710829007967,0.0260440234649894,-0.00166852555412004
"ENSNFUG00015000758",5.18516699396424,-0.690753979922632,0.00139750513405274
"ENSNFUG00015000760",-1.0439798687153,-0.00623192000830199,0.00140199712691016
"ENSNFUG00015000762",9.03764037585429,-0.0920713366001077,0.000550160466042522
"ENSNFUG00015000763",2.68724718473503,0.599223936499721,0.00127975100730178
"ENSNFUG00015000768",2.61486531657828,1.43461032234841,-0.000518565525160338
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.2096419259199,0.502556987456524,-0.000429231304572597
"ENSNFUG00015000776",3.24319685683551,1.01293689692718,-0.000587795722169568
"ENSNFUG00015000781",3.06056470154656,1.10932194741315,0.000405874540338878
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.67913686028982,-0.65633546049431,0.00110391321053023
"ENSNFUG00015000802",10.8518943322974,-0.0841470821705733,0.000241082055899218
"ENSNFUG00015000808",3.86846854242638,0.603505528495357,-0.00230006638360646
"ENSNFUG00015000840",9.52240366494987,0.223321564938175,-7.51135403743929e-05
"ENSNFUG00015000843",7.36696973112399,0.0685671824941292,-0.000588707240397211
"ENSNFUG00015000853",8.00136758966764,-0.94412787693258,0.00148613009846204
"ENSNFUG00015000865",8.34240065544185,-0.116650919908052,2.03364953260973e-05
"ENSNFUG00015000870",6.24287509500589,0.539649104105011,-0.000842046818358048
"ENSNFUG00015000910",-1.7231737170409,-1.59236651412512,0.0025096572587986
"ENSNFUG00015000922",6.65392153791604,-0.0176700122618464,0.000580302259281605
"ENSNFUG00015000943",2.03359280580554,-0.238823311173236,0.00146607800563873
"ENSNFUG00015000946",-1.61742963137451,2.28010608848056,-0.00382050747342078
"ENSNFUG00015000960",7.37259038629123,-0.703651940510775,-0.000337908986609473
"ENSNFUG00015000976",9.90661186217865,-0.196314944479457,0.000115106366418598
"ENSNFUG00015000983",7.06988099881851,-0.396079924447929,0.00105087931529534
"ENSNFUG00015000986",8.91297624266558,0.250196205932637,-0.000164095165332446
"ENSNFUG00015000988",11.9038861247476,-0.391922516450899,0.000777549361244705
"ENSNFUG00015000998",6.14781419941714,0.0147303794481973,0.000148897599019683
"ENSNFUG00015001001",5.82622475134871,0.386098388046267,-0.00112933076369859
"ENSNFUG00015001009",4.48485915444582,0.308568084101953,0.000369732551433609
"ENSNFUG00015001011",10.2059850511874,0.000408924292370008,-3.56140868082531e-05
"ENSNFUG00015001019",7.49337446658365,-0.261921222665513,0.000346932709064612
"ENSNFUG00015001021",7.11946015139522,-0.31287018935775,0.000141335509186769
"ENSNFUG00015001025",8.83957207714721,0.139732882608699,-0.00020023668643145
"ENSNFUG00015001032",-0.172345518940065,1.03220175402835,-0.0027767371262873
"ENSNFUG00015001040",8.30912262748288,0.065200248039678,-0.00010295510713591
"ENSNFUG00015001058",0.912964686412477,1.13267414952846,-0.000903732108272759
"ENSNFUG00015001063",-1.22180159365634,0.378571675756349,-0.000715721963543928
"ENSNFUG00015001064",9.69219606449463,-1.59885443892748,0.000152619577264277
"ENSNFUG00015001073",6.86525102843398,0.11971704250596,-0.000301916285661484
"ENSNFUG00015001084",0.965612900640428,0.300993915081356,5.89644342807197e-05
"ENSNFUG00015001116",11.54105092274,-0.263270981714154,3.0968109927153e-05
"ENSNFUG00015001121",8.72901254873044,-0.17996372442039,-0.000219091932669593
"ENSNFUG00015001123",10.3807418411591,-0.218277640610046,0.000819458133361486
"ENSNFUG00015001127",7.87049474817349,0.208433972417604,-0.000306450971795891
"ENSNFUG00015001129",9.43665456140221,0.503661208038987,-0.000701075753960238
"ENSNFUG00015001136",4.34545036649418,0.498079959616447,-0.00141014698690862
"ENSNFUG00015001137",7.7599069986172,0.907679392746687,-0.000463971363716046
"ENSNFUG00015001143",5.7701643148843,-0.445634102364074,0.000303696623100606
"ENSNFUG00015001145",-0.461602951343286,-0.655477480335197,0.00185705225546325
"ENSNFUG00015001146",10.9558258134569,-0.285557087511911,0.000172105085971134
"ENSNFUG00015001150",8.94426226176019,-0.171284848189279,0.00049096679250804
"ENSNFUG00015001151",9.67312741963837,0.0845843986934772,-3.72785389045801e-05
"ENSNFUG00015001156",-0.760939265853364,-0.915051545412418,0.00319886449149206
"ENSNFUG00015001159",3.86408537490008,1.47916483845448,-0.00216120931100742
"ENSNFUG00015001160",6.95048167481881,-0.132482109537097,0.000514092675893178
"ENSNFUG00015001161",2.00277633564816,-0.827659229928051,0.00457692713985565
"ENSNFUG00015001164",6.73383616833169,0.506477911843482,-0.00013485245348889
"ENSNFUG00015001168",0.383534036426147,0.922545112757386,-0.00459404980485362
"ENSNFUG00015001171",-1.33166414490657,0.752143763385426,-0.00377303295785735
"ENSNFUG00015001172",0.736161788871324,-0.669282580641897,0.0022175657155079
"ENSNFUG00015001173",-0.398299622984552,1.12448315797442,-0.00238527869452431
"ENSNFUG00015001174",0.672596507977067,0.620014788836869,-0.00222447458606462
"ENSNFUG00015001176",1.94540606097167,-0.292394313105691,0.0014026145349351
"ENSNFUG00015001178",6.51633576189664,-0.469043111286208,5.86026565645856e-05
"ENSNFUG00015001179",3.86486432979116,0.66726974292318,-0.00171805946799571
"ENSNFUG00015001181",8.81498014979774,1.59736951041019,-0.000833597417843671
"ENSNFUG00015001182",6.5573883920102,-0.996506221784439,0.0016190494728498
"ENSNFUG00015001185",2.97223532217759,0.255155101987278,0.000449482553077944
"ENSNFUG00015001190",3.70933585674849,-0.488974653321718,0.00256707773090753
"ENSNFUG00015001192",0.542368141131694,1.0809144916054,-0.000337716537554674
"ENSNFUG00015001193",6.19737824392655,0.704912973433502,-0.000535092026053564
"ENSNFUG00015001194",9.19747379834151,0.429532158561433,-0.000666724364252556
"ENSNFUG00015001195",1.60611463298005,0.313570157434116,0.00104634140084624
"ENSNFUG00015001198",8.1724992643122,0.752154789125149,-0.000660922996673436
"ENSNFUG00015001199",1.57920796251975,0.0973580923783793,-0.000522356232748886
"ENSNFUG00015001203",0.710006639193391,1.52201533152168,-0.00537559448803866
"ENSNFUG00015001205",7.25413729459465,-0.391284766715302,0.000695122942091446
"ENSNFUG00015001208",6.90325806399998,-0.507860275112045,0.00021027337532257
"ENSNFUG00015001218",6.88956474104796,0.533499027360644,0.000934918814149372
"ENSNFUG00015001223",9.21728019244125,-0.0574352053062129,-0.00050119252358667
"ENSNFUG00015001228",10.5597540216129,-0.0167409986976378,-2.88242950659341e-05
"ENSNFUG00015001231",8.9285508419584,-0.523747248470179,0.000641901121808551
"ENSNFUG00015001233",7.32487969591008,0.406170026751125,-0.000644204159850043
"ENSNFUG00015001235",7.24518954605283,0.00302872731880499,-0.000400106843874697
"ENSNFUG00015001240",5.8099149468043,0.257579848240722,-0.000530191315725424
"ENSNFUG00015001252",7.11230357637676,-0.0701577056035778,-1.32810955631964e-05
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.83279368057734,-0.61210204804168,0.00124675596789627
"ENSNFUG00015001261",5.13208591893409,0.148663956049098,-0.000556726055681348
"ENSNFUG00015001262",7.97323445768712,0.474696121663638,-7.70599660507441e-05
"ENSNFUG00015001264",0.505854822392936,-0.358514232879143,-0.00358005119638263
"ENSNFUG00015001265",3.51328358132161,-0.385754076180842,-0.000610765528645544
"ENSNFUG00015001267",8.79355654143916,0.0936712994857333,-1.64743337878987e-05
"ENSNFUG00015001272",9.36261851583101,-0.742946825568651,0.00116481398664238
"ENSNFUG00015001273",0.289688435181292,-1.10558045817744,-0.00528535244051192
"ENSNFUG00015001274",6.04176248195121,-0.0446222455274451,-2.9021173882743e-05
"ENSNFUG00015001277",7.79043522809609,-0.128290723459411,0.000573152304343235
"ENSNFUG00015001278",-0.951103889333845,4.95984702645443,-0.00524100524465829
"ENSNFUG00015001282",7.18213397485254,-0.366414013052373,0.000627845468927367
"ENSNFUG00015001283",8.27480448030346,0.0765792597393472,-0.000556019871207971
"ENSNFUG00015001284",1.86108578128336,2.90875285596744,-0.00431677801015941
"ENSNFUG00015001285",4.17544286772809,-0.0596156687100001,8.91658616999982e-05
"ENSNFUG00015001287",-0.742562239996394,1.51465263608384,0.000502271423118485
"ENSNFUG00015001288",9.80271756116896,-0.352533697035354,0.000707130204506348
"ENSNFUG00015001292",5.97302706227423,0.162180110469059,0.000896250525678313
"ENSNFUG00015001298",11.7594953874307,0.3677485437832,-0.00104583594266647
"ENSNFUG00015001301",2.17501961839967,0.696992851339448,6.88801962056691e-05
"ENSNFUG00015001305",8.50821163285723,0.35814644823208,-0.000654878909134909
"ENSNFUG00015001307",-2.10460697815453,-0.270991314901167,-0.000421525187086369
"ENSNFUG00015001314",7.09165029151747,1.35919807270319,-0.000450603548870947
"ENSNFUG00015001315",6.46638685579121,-0.520401722284724,0.00279930716984017
"ENSNFUG00015001323",8.54872663121315,0.0793969851811445,7.34409975214822e-05
"ENSNFUG00015001325",6.73940267155272,1.18848200418378,-0.00106890478106987
"ENSNFUG00015001328",9.68057547461471,0.320609767800231,0.000648398896101794
"ENSNFUG00015001335",9.82622898572069,-0.248486012319021,-0.000112591345587096
"ENSNFUG00015001346",8.2527845646619,0.452721990718045,-0.00100479798664613
"ENSNFUG00015001437",8.18516536735586,-0.162589964780876,-0.000461998841494424
"ENSNFUG00015001455",8.59635901959564,0.145379435957201,0.000366655476699242
"ENSNFUG00015001461",3.90884724364878,1.12537428317507,-0.00153454904104183
"ENSNFUG00015001467",8.78939678374646,-0.640997692216117,0.000956020566512607
"ENSNFUG00015001472",2.33214405679556,0.333013845940317,0.00125008538211174
"ENSNFUG00015001476",-1.65290825343768,2.30062058525271,0.00165201748287272
"ENSNFUG00015001478",6.65802413313788,-0.468392058513701,0.000582826112932144
"ENSNFUG00015001484",1.54758311696394,0.62506835651068,0.000486843586270474
"ENSNFUG00015001488",-2.06923286545112,-0.1122652450935,-0.00102681889456889
"ENSNFUG00015001493",2.56851893984904,0.512938701144137,-0.000710525999043887
"ENSNFUG00015001498",4.10768186670504,0.244371009578199,-0.00110542500317833
"ENSNFUG00015001502",5.23723704077902,0.399662990115368,-0.000248679869331214
"ENSNFUG00015001519",3.20074005767805,1.07629348371389,-0.00124017845980848
"ENSNFUG00015001520",2.60442183342896,2.95257299044988,-0.00329889448369932
"ENSNFUG00015001522",3.38744292678519,0.589983067167971,-0.00153708624373453
"ENSNFUG00015001527",5.6288218461728,0.288449477483754,-0.000588737299354645
"ENSNFUG00015001531",3.97308303775887,0.555215587638463,-0.000382674645707179
"ENSNFUG00015001536",7.6596832144687,0.476835327885518,-0.000453841555520681
"ENSNFUG00015001548",10.3410128845589,0.22927425315982,-0.000673029693476142
"ENSNFUG00015001574",8.04470979359021,-0.310061971550117,0.000674366693277648
"ENSNFUG00015001579",8.08394268555965,-0.114812664239828,0.000168234971947599
"ENSNFUG00015001589",8.40585656188154,0.0202593447349227,0.000159636935987366
"ENSNFUG00015001595",6.3838675670397,0.312607914695646,-0.000917639220841718
"ENSNFUG00015001599",9.74780907676195,-0.610891499533477,0.000829001661135156
"ENSNFUG00015001600",0.085735694601278,-1.27573522762252,0.000364692133132101
"ENSNFUG00015001608",2.41838633555361,-0.129391964048515,0.000308599938288315
"ENSNFUG00015001617",8.34991552054781,0.197264962464573,-0.000790948654890984
"ENSNFUG00015001629",1.99437143285779,1.79025792620164,-0.00425422266072108
"ENSNFUG00015001632",-0.702806834038818,1.43201731043398,-0.00574439504010501
"ENSNFUG00015001635",11.1745410464996,-0.0868226277566649,-0.000310827204612651
"ENSNFUG00015001638",8.60806868081843,-0.0256902026104844,-6.13569533340938e-05
"ENSNFUG00015001644",7.32951853555553,0.203464051590814,-0.000370924477516222
"ENSNFUG00015001648",7.65952263710418,0.0295963039243422,-0.000531403995218216
"ENSNFUG00015001655",11.2937913603952,-0.517795152556933,0.00042698221966273
"ENSNFUG00015001657",7.47321544306135,-0.225009647709554,-9.74104748011111e-05
"ENSNFUG00015001659",9.59411662636992,0.0870644119408498,-0.00031461364557581
"ENSNFUG00015001660",2.71674656690626,-0.166919642384108,-0.000915117658284005
"ENSNFUG00015001662",2.76532201115573,0.32246665440559,-0.00207267551936289
"ENSNFUG00015001668",3.23891978162444,-0.267150633143409,0.00136645174939475
"ENSNFUG00015001673",7.40132413124787,0.266677416478247,-2.54051295801415e-07
"ENSNFUG00015001676",9.35553673908296,-0.298825682101174,0.000257859343179989
"ENSNFUG00015001677",5.38767311898055,0.186640285732286,0.000870525835019343
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.6634045391482,-0.00364248641806276,0.000163993283172714
"ENSNFUG00015001689",8.95708624327704,-0.199268176996681,0.00103158454112859
"ENSNFUG00015001697",7.44244843453881,0.666970308425505,1.28006402263024e-05
"ENSNFUG00015001702",10.8299685186843,0.106587355950251,-2.42907076586831e-05
"ENSNFUG00015001707",7.98797460607913,0.107366963289524,-0.000498074723783921
"ENSNFUG00015001715",5.68518893354728,2.73534131478025,-0.00139851925873734
"ENSNFUG00015001724",13.192983350619,-0.331767397035111,-0.000454747225002349
"ENSNFUG00015001752",7.56946402567878,0.182359901292256,4.92426094633603e-05
"ENSNFUG00015001756",10.1646663340944,0.00204798266112767,-0.000200919421341571
"ENSNFUG00015001759",-2.28407208964043,1.22828513545435,-0.00228783704665299
"ENSNFUG00015001762",8.75805176524571,-0.115912803674326,-0.000304050192720536
"ENSNFUG00015001764",9.10320851645549,0.101471392557013,0.000696126532689329
"ENSNFUG00015001789",7.34990410130767,-0.332292094707294,0.00141644988188888
"ENSNFUG00015001792",8.29885187261333,-0.00645049050171596,0.000172026241419096
"ENSNFUG00015001815",1.62827127686939,0.959551621697251,0.000426564517569653
"ENSNFUG00015001817",1.56017468876343,0.753003600546693,-0.00174386732060492
"ENSNFUG00015001840",9.3742766511228,0.00382152911260779,0.000107083744588417
"ENSNFUG00015001846",3.41939721542836,-0.433930360472204,0.00151613782268571
"ENSNFUG00015001851",7.6363392691069,-0.0674728642360586,0.000169408319654817
"ENSNFUG00015001858",-1.96371642046938,1.75331835234275,-0.00283227123962751
"ENSNFUG00015001859",7.29723857601442,-0.311245681769161,-0.000156835316869663
"ENSNFUG00015001860",1.25281344309432,2.35568899385863,-0.00167063161536269
"ENSNFUG00015001865",8.06203534216173,0.0247452681451584,0.000167428747444999
"ENSNFUG00015001871",0.442887620776374,-0.310984869075285,0.00186690333871298
"ENSNFUG00015001873",6.70780045218336,0.0540300466871115,-0.00126967501437271
